39,33,33,33,33,2,2,14,2,2,2,2,14,26,26,26
39,36,35,33,25,8,20,14,4,12,2,3,16,26,22,23
39,36,35,33,21,8,20,14,4,9,2,3,16,26,22,23
39,33,33,33,39,2,2,14,2,2,2,2,14,26,26,26
39,36,35,33,42,8,20,14,2,4,2,3,16,26,23,22
39,33,33,33,39,2,2,14,2,2,2,2,16,26,26,23
39,33,2,3,3,3,2,14,2,2,3,3,16,26,26,23
39,33,33,33,39,2,2,14,2,2,4,2,16,26,26,23
39,33,42,2,2,2,2,14,2,2,3,2,16,26,26,23
39,36,35,33,42,2,2,14,2,2,2,2,16,26,23,23
39,33,42,3,2,2,2,14,2,2,3,3,16,26,23,23
39,33,36,20,4,3,8,14,4,4,3,3,16,26,26,23
39,36,35,33,42,2,2,14,2,2,2,2,16,26,26,23
39,36,35,33,4,3,2,14,2,2,4,3,16,26,23,23
39,36,35,33,4,4,4,14,4,4,2,3,16,26,22,23
39,33,33,33,2,2,2,14,2,2,2,2,14,39,26,23
39,36,35,33,42,4,2,14,2,4,2,2,16,26,23,22
39,36,35,33,42,4,4,14,4,2,2,3,16,26,22,23
39,36,35,33,42,8,20,14,4,2,2,3,16,26,23,23
39,36,35,33,42,2,4,14,2,3,3,3,16,26,23,22
39,33,33,33,33,2,2,14,2,2,2,2,16,26,23,23
39,33,33,33,39,2,2,14,2,2,2,2,16,26,26,26
39,36,35,33,42,8,20,14,4,2,2,3,16,26,23,22
39,36,35,33,42,8,8,14,4,2,4,3,16,26,23,22
39,36,35,33,22,3,2,14,4,2,4,2,16,26,23,23
39,36,35,33,39,2,2,14,2,4,2,3,16,26,26,23
39,36,35,33,4,2,2,14,2,2,3,3,16,26,23,22
39,36,35,33,2,8,4,14,4,4,3,3,16,26,26,23
39,36,35,33,35,22,14,14,4,3,4,3,16,26,23,22
39,36,35,33,4,2,4,14,2,3,20,3,16,26,23,23
39,36,35,33,2,4,2,14,4,3,3,3,16,26,23,23
39,33,35,33,8,2,4,14,4,3,3,2,16,26,26,23
39,39,35,33,42,2,4,14,4,4,2,3,16,26,23,23
39,36,35,33,42,2,8,14,2,2,2,2,16,26,23,26
39,36,35,33,2,4,2,14,4,2,2,3,16,26,26,23
39,36,35,33,42,8,2,14,4,4,4,3,16,26,23,22
39,36,35,33,3,2,3,14,4,2,2,3,16,26,26,23
39,35,35,33,4,2,4,14,3,4,3,3,16,26,23,22
39,36,35,33,42,4,3,14,2,2,3,3,16,26,23,23
39,36,35,33,42,2,2,14,4,3,3,3,16,26,23,23
39,36,35,33,2,4,4,14,4,3,3,3,16,26,23,22
39,36,35,33,2,20,14,14,4,4,4,3,16,26,23,23
39,36,35,33,8,2,2,14,4,4,3,3,16,26,23,23
39,36,35,33,3,2,2,14,2,2,2,2,16,26,23,22
39,36,35,33,42,4,14,14,2,4,4,2,16,26,26,23
39,36,35,33,4,8,4,14,4,2,2,3,16,26,23,23
39,36,35,33,42,2,3,14,2,3,3,3,16,26,26,23
39,36,35,33,4,8,4,14,3,2,4,3,16,26,26,23
39,36,35,33,42,4,4,14,4,2,2,3,16,26,23,23
39,36,35,33,2,2,2,14,2,4,2,3,16,26,23,23
39,36,35,33,42,4,4,14,4,2,3,3,16,26,23,23
39,36,35,33,33,2,4,14,2,2,4,2,16,26,22,23
39,36,35,33,16,2,4,14,2,4,3,3,16,26,23,23
39,35,35,33,4,2,4,14,2,2,2,3,16,26,22,23
39,36,35,33,2,2,2,14,4,4,4,3,16,26,23,23
39,36,35,33,8,2,3,14,4,3,2,3,16,26,23,23
39,36,35,33,42,2,8,14,4,2,2,2,16,26,23,26
39,36,35,33,8,2,4,14,4,3,2,3,16,26,23,23
39,33,35,33,8,2,4,14,2,3,3,2,16,26,26,23
39,36,35,33,8,2,2,14,2,3,2,2,16,26,23,23
39,36,35,33,8,20,2,14,4,2,2,3,16,26,22,23
39,36,35,33,33,2,2,14,2,2,2,2,16,26,26,23
39,36,35,33,8,2,3,14,8,2,8,3,16,26,23,23
39,36,35,33,4,4,4,14,3,3,2,3,16,26,23,23
39,36,35,33,4,2,4,14,2,2,3,3,16,26,23,23
39,36,35,33,42,8,2,14,4,2,4,3,16,26,23,22
39,33,33,33,3,2,2,14,2,2,2,3,16,26,23,23
39,36,35,33,2,4,2,14,4,4,3,3,16,26,23,22
39,36,35,33,4,4,4,14,4,2,3,3,16,26,23,23
39,36,35,33,2,3,3,14,4,3,2,2,16,26,26,23
39,36,35,33,2,2,2,14,4,4,2,3,16,26,22,23
39,33,33,33,42,2,2,14,2,2,3,2,16,26,26,23
39,36,35,33,2,3,20,14,4,4,3,3,16,26,26,23
39,36,33,33,42,2,8,14,2,2,2,3,16,26,23,22
39,36,33,33,42,4,4,14,4,2,3,3,16,26,26,23
39,36,35,33,33,2,2,14,4,2,4,3,16,26,23,22
39,36,35,33,4,2,4,14,2,2,4,3,16,26,26,23
39,36,35,33,42,4,4,14,4,2,3,2,16,26,26,23
39,36,33,33,42,8,2,14,2,4,2,2,16,20,26,23
39,36,35,33,8,2,4,14,4,4,2,3,16,26,23,23
39,36,35,33,42,3,4,14,4,4,3,3,16,26,26,23
39,36,35,33,22,4,2,14,2,4,2,3,16,26,23,22
39,39,35,33,2,4,4,14,4,2,3,3,16,26,22,23
39,36,35,33,42,2,8,14,2,4,2,2,16,26,23,26
39,36,35,33,2,2,2,14,4,2,3,3,16,26,23,23
39,36,35,33,4,2,2,14,2,2,2,3,16,26,22,23
39,36,35,33,33,2,4,14,4,2,4,2,16,26,22,23
39,36,35,33,4,4,2,14,4,2,2,3,16,26,23,23
39,36,35,33,36,22,14,14,4,4,4,3,16,26,23,22
39,36,35,33,4,4,4,14,4,2,2,3,16,26,22,23
39,36,35,33,42,4,14,14,4,4,2,2,16,26,22,23
39,33,33,33,39,2,2,14,2,2,3,2,16,26,26,23
39,36,35,33,4,4,4,14,4,2,3,2,16,26,23,23
39,36,35,33,22,3,2,14,2,2,2,2,16,26,23,22
39,36,35,33,42,4,2,14,4,3,3,3,16,26,23,23
39,36,35,33,8,2,3,14,2,3,2,3,16,26,26,23
39,36,35,33,2,4,4,14,4,3,3,3,16,26,23,23
39,36,35,33,3,2,2,14,2,2,2,3,16,26,22,23
39,36,35,33,42,2,2,14,2,20,2,2,16,26,26,23
39,36,35,33,42,2,2,14,4,2,2,3,16,26,22,23
39,33,35,33,2,2,4,14,2,3,3,2,16,26,22,23
39,36,33,33,42,2,4,14,2,2,2,3,16,26,26,23
39,36,35,33,42,8,4,14,2,2,2,2,16,26,23,22
39,36,35,33,42,2,4,14,2,4,3,3,16,26,23,22
39,36,35,33,2,2,16,14,4,2,3,3,16,26,23,23
39,36,35,33,8,2,3,14,4,4,3,3,16,26,23,23
39,36,33,33,42,2,8,14,3,2,2,2,16,26,23,26
39,33,2,3,3,3,2,14,2,2,2,3,16,26,23,23
39,36,35,33,3,4,4,14,4,2,3,3,16,26,23,23
39,36,35,33,2,4,4,14,4,2,3,3,16,26,23,23
39,36,35,33,33,2,4,14,3,2,4,3,16,26,23,22
39,33,35,33,39,8,20,14,2,2,2,2,16,26,23,22
39,36,33,33,42,2,2,14,4,2,3,4,16,26,26,23
39,36,35,33,4,2,2,14,4,4,2,3,16,26,26,23
39,36,35,33,42,4,14,14,4,4,4,2,16,26,23,23
39,36,35,33,2,4,4,14,2,2,2,3,16,26,23,23
39,35,35,33,4,4,2,14,3,4,2,3,16,26,23,22
39,36,35,33,3,4,2,14,4,3,3,3,16,26,23,23
39,36,35,33,8,2,4,14,4,4,2,2,16,26,23,23
39,36,35,33,42,8,14,14,3,4,2,3,16,26,23,23
39,36,33,33,42,2,2,14,4,2,3,2,16,26,26,23
39,36,35,33,2,4,2,14,4,2,3,3,16,26,23,22
39,36,35,33,8,2,4,14,4,4,2,2,16,26,26,23
39,36,35,33,8,2,2,14,4,4,3,3,16,26,26,23
39,36,35,33,4,2,3,14,4,4,3,2,16,26,23,23
39,36,35,33,42,2,2,14,2,4,2,3,16,26,26,23
39,36,35,33,42,4,4,14,3,2,3,3,16,26,23,23
39,36,35,33,2,4,2,14,2,4,2,3,16,26,23,23
39,36,35,33,2,4,2,14,2,4,3,3,16,26,23,23
39,39,35,33,8,2,3,14,4,4,3,3,16,26,23,23
39,36,35,33,42,2,20,14,4,2,2,3,16,26,23,22
39,36,35,33,4,2,4,14,2,2,2,3,16,26,23,23
39,36,35,33,4,3,3,14,4,2,2,3,16,26,22,23
39,36,35,33,4,4,2,14,2,2,3,3,16,26,23,22
39,36,35,33,3,3,2,14,4,2,3,3,16,26,22,23
39,36,35,33,42,4,4,14,4,2,2,2,16,26,22,23
39,36,35,33,2,3,4,14,4,4,3,3,16,26,26,23
39,36,35,33,42,4,2,14,2,2,2,2,16,26,23,23
39,33,33,33,2,3,2,14,2,2,2,2,16,26,26,23
39,36,35,33,42,8,2,14,4,4,2,3,16,26,23,22
39,36,35,33,4,3,20,14,4,4,8,3,16,26,26,23
39,36,35,33,2,2,4,14,3,2,4,3,16,26,23,23
39,36,35,33,42,4,14,14,4,4,4,3,16,26,23,23
39,36,35,33,42,2,8,14,4,2,2,2,16,26,23,22
39,36,33,33,2,2,2,14,2,4,2,3,16,26,22,23
39,36,35,33,2,4,2,14,2,4,2,3,16,26,22,23
39,36,35,33,39,2,4,14,2,4,2,3,16,26,23,22
39,36,35,33,8,8,20,14,4,2,2,3,16,26,23,22
39,36,35,33,22,3,2,14,4,2,4,3,16,26,23,23
39,36,35,33,2,2,2,14,4,3,3,3,16,26,23,23
39,36,35,33,2,2,4,14,4,2,3,3,16,26,22,23
39,36,35,33,23,2,2,14,2,2,2,3,16,26,22,23
39,36,35,33,4,3,3,14,4,2,3,3,16,26,22,23
39,36,35,33,3,3,2,14,4,2,2,3,16,26,26,23
39,36,35,33,42,2,20,14,2,2,2,8,16,26,23,22
39,36,35,33,2,2,3,14,4,2,3,3,16,26,22,23
39,36,35,33,2,2,3,14,4,2,3,3,16,26,23,23
39,36,35,33,4,4,2,14,2,2,3,4,16,26,26,23
39,36,35,33,2,2,2,14,2,2,4,3,16,26,23,23
39,36,35,33,42,8,20,14,2,4,2,3,16,26,23,23
39,36,35,33,2,3,3,14,4,3,2,3,16,26,26,23
39,36,35,33,2,8,4,14,4,4,3,3,16,26,23,23
39,36,35,33,4,2,2,14,4,2,4,3,16,26,22,23
39,36,35,33,42,2,2,14,4,2,3,2,16,26,26,23
39,36,35,33,3,4,2,14,4,3,3,3,16,26,26,23
39,36,35,33,42,2,2,14,4,4,2,3,16,26,22,23
39,36,35,33,4,2,2,14,4,4,3,3,16,26,23,23
39,35,35,33,4,2,2,14,3,4,2,3,16,26,23,22
39,36,35,33,4,4,3,14,3,2,3,3,16,26,23,23
39,36,35,33,8,2,2,14,4,2,8,3,16,26,26,23
39,36,35,33,2,2,4,14,4,2,2,3,16,26,23,23
39,36,35,33,2,4,4,14,4,14,3,3,16,26,22,23
39,36,35,33,42,2,8,14,4,4,2,3,16,26,23,22
39,36,35,33,22,3,2,14,4,2,2,2,16,26,23,23
39,36,33,33,3,2,2,14,4,2,3,3,16,26,22,23
39,36,35,33,8,2,2,14,4,4,4,3,16,23,26,23
39,36,35,33,42,4,4,14,3,2,2,3,16,26,23,23
39,36,35,33,33,4,4,14,2,2,3,2,16,26,23,23
39,36,35,33,4,2,2,14,2,2,2,3,16,26,23,23
39,36,35,33,8,4,2,14,2,4,4,3,16,23,26,23
39,36,35,33,4,8,2,14,3,3,2,2,16,26,23,23
39,36,35,33,42,4,2,14,4,2,3,3,16,26,22,23
39,36,35,33,8,2,2,14,4,4,4,3,16,26,26,23
39,36,35,33,42,4,2,14,4,2,2,3,16,26,26,23
39,36,35,33,2,2,2,14,4,4,2,3,16,26,23,23
39,33,35,33,4,4,2,14,4,4,2,3,16,26,22,23
39,36,35,33,42,4,2,14,4,2,3,3,16,26,23,23
39,36,35,33,42,8,20,14,4,4,2,2,16,26,23,22
39,36,35,33,4,8,3,14,4,2,3,3,16,26,26,23
39,36,35,33,42,2,2,14,4,3,3,2,16,26,23,23
39,36,35,33,2,2,4,14,4,2,2,3,16,26,26,23
39,36,35,33,2,3,2,14,4,2,2,3,16,26,26,23
39,36,35,33,8,2,4,14,4,4,2,2,16,20,26,23
39,36,35,33,42,8,2,14,2,2,2,2,16,26,23,22
39,36,35,33,42,2,4,14,2,2,2,2,16,26,23,22
39,36,35,33,23,8,4,14,4,2,2,2,16,26,22,23
39,36,35,33,3,4,2,14,3,3,3,3,16,26,23,23
39,33,33,33,39,2,2,14,2,3,2,3,16,26,26,23
39,36,35,33,42,2,4,14,2,2,2,3,16,26,26,23
39,36,33,33,42,4,2,14,2,2,3,3,16,26,23,23
