39,39,39,14,2,2,2,14,23,23,2,2,2,2,2,2,14,16,23,23,23,26,39,23
39,39,39,14,2,2,2,14,2,23,2,2,2,2,2,2,2,16,14,23,23,26,39,23
36,35,42,21,6,4,12,15,19,20,17,14,2,0,1,3,9,16,22,24,23,26,39,33
36,35,42,21,8,4,12,14,19,20,17,2,2,0,1,3,9,16,22,24,23,26,39,33
33,33,39,23,2,2,2,14,3,3,2,2,2,2,2,3,3,16,23,23,23,26,39,33
39,39,39,14,2,2,2,14,23,23,2,2,2,2,2,2,14,16,23,23,23,26,39,33
36,35,42,21,8,4,12,14,19,20,17,2,2,2,0,3,9,16,22,24,23,26,39,33
36,35,42,21,8,4,12,14,19,20,17,1,2,0,0,3,9,16,22,24,23,26,39,33
33,39,42,26,3,3,2,14,3,3,2,2,2,2,2,3,3,16,23,23,23,26,39,33
33,33,39,23,2,2,2,14,2,23,2,2,2,2,2,3,2,16,23,23,23,26,39,33
36,35,42,22,8,3,2,14,2,20,2,2,2,2,3,3,4,16,22,23,23,26,39,33
36,35,42,14,4,2,2,14,8,20,4,4,2,2,3,0,2,16,22,23,23,26,39,33
33,39,42,26,2,3,3,14,14,3,2,2,2,2,2,2,2,16,23,23,23,26,39,33
36,35,42,14,2,2,2,14,2,23,2,2,2,2,2,2,2,16,26,23,23,26,39,33
36,35,42,21,8,4,12,14,19,20,17,2,2,0,0,3,9,16,22,24,23,26,39,33
36,35,42,21,8,4,12,14,19,20,20,2,2,2,0,3,9,16,22,24,23,26,39,33
36,35,42,14,2,4,4,14,8,20,4,3,2,2,3,0,3,16,22,22,23,26,39,33
36,35,42,14,4,4,4,14,8,20,2,8,2,2,2,3,9,16,28,22,23,26,39,33
36,35,42,26,2,2,2,14,2,16,2,2,2,2,2,2,2,16,26,23,23,26,39,33
35,35,16,14,8,16,3,16,8,20,8,2,2,2,2,3,8,14,8,14,23,26,39,33
35,36,42,21,8,4,4,14,8,20,20,2,2,2,0,3,3,16,22,24,23,26,39,33
36,35,42,20,8,4,2,14,4,20,2,3,2,2,3,3,0,16,22,24,23,26,39,33
35,36,42,14,8,4,4,14,4,20,19,2,2,2,0,3,9,16,22,24,23,26,39,33
36,35,42,21,4,4,4,14,8,20,3,2,2,2,0,3,3,16,22,24,23,26,39,33
35,36,4,14,8,2,4,14,8,14,2,2,2,2,3,3,2,16,8,14,23,26,39,33
36,36,42,23,2,2,2,14,3,20,2,2,2,2,2,3,2,16,23,23,23,26,39,33
35,36,42,14,8,4,4,14,12,20,19,2,2,2,4,3,9,16,24,22,23,26,39,33
35,36,42,14,8,4,4,14,12,20,19,2,2,2,0,3,9,16,24,22,23,26,39,33
35,33,42,26,3,4,4,14,14,3,2,2,2,2,2,2,3,16,22,23,23,26,39,33
36,35,42,14,4,3,4,14,4,20,2,2,2,2,3,3,3,16,4,2,23,26,39,33
36,35,42,21,8,4,12,14,19,20,20,2,2,0,0,3,9,16,22,24,23,26,39,33
36,35,42,21,8,4,12,14,20,20,20,2,2,0,0,3,9,16,22,24,23,26,39,33
36,35,42,23,4,4,4,14,3,20,2,2,2,2,3,2,2,16,23,23,23,26,39,33
36,35,22,14,8,4,2,14,8,20,4,2,3,2,3,3,2,16,8,14,23,26,39,33
39,39,39,14,2,2,2,23,2,23,2,2,2,2,2,2,16,16,23,23,23,26,39,33
36,35,42,26,2,3,2,14,8,20,2,4,2,2,3,3,3,16,22,23,23,26,39,33
36,35,42,22,4,2,2,14,8,20,2,2,2,2,2,2,2,16,22,23,23,26,39,33
36,35,42,22,8,4,4,14,8,20,2,2,2,2,2,2,2,16,22,22,23,26,39,33
36,35,42,22,8,3,2,14,8,20,2,2,2,2,2,2,3,16,22,23,23,26,39,33
36,35,42,22,2,4,4,14,8,20,3,2,2,2,3,2,2,16,22,23,23,26,39,33
36,35,42,22,2,4,4,14,8,20,8,2,2,2,0,3,3,16,22,23,24,26,39,33
36,35,42,23,3,4,2,14,8,20,2,2,2,2,3,2,3,16,22,23,23,26,39,33
36,35,42,25,8,4,2,14,8,20,2,2,2,2,3,3,3,16,22,22,23,26,39,33
36,35,42,25,8,4,2,14,8,20,2,2,2,2,3,3,3,16,22,23,23,26,39,33
36,36,42,20,4,4,4,14,8,20,3,4,2,2,3,2,3,16,22,23,23,26,39,33
36,35,42,21,8,4,2,14,8,20,2,2,2,2,3,3,2,16,22,23,23,26,39,33
36,35,42,23,8,4,12,14,19,20,20,2,2,0,0,3,9,16,22,24,23,26,39,33
35,36,42,21,4,4,4,14,8,20,4,2,2,2,0,3,3,16,24,22,23,26,39,33
36,35,42,20,3,4,2,14,8,20,2,3,2,2,0,3,3,16,22,22,23,26,39,33
36,35,42,16,3,3,4,14,8,20,2,2,2,2,2,2,3,16,22,23,23,26,39,33
36,35,42,20,9,4,4,14,8,20,4,2,14,2,4,3,3,16,22,23,23,26,39,33
36,35,42,20,2,4,4,14,8,20,4,4,2,2,4,2,2,16,22,23,23,26,39,33
35,36,42,22,8,4,4,14,12,20,19,2,2,2,4,3,9,16,24,22,23,26,39,33
35,36,42,42,4,4,4,14,8,20,2,4,2,2,2,3,3,16,24,22,23,26,39,33
36,35,42,22,4,4,2,14,8,20,2,4,2,3,3,3,3,16,22,22,23,26,39,33
36,35,26,22,4,8,2,14,8,20,3,2,2,2,2,2,3,16,22,22,23,26,39,33
35,36,42,22,4,4,2,14,8,20,2,2,4,2,2,3,3,16,22,22,23,26,39,33
36,35,42,22,3,2,2,14,2,20,2,2,2,2,2,2,3,16,22,23,23,26,39,33
36,35,42,22,4,4,4,14,8,20,2,2,2,3,2,2,3,16,22,22,23,26,39,33
36,35,42,14,4,4,4,14,8,20,2,2,2,2,3,2,8,16,22,22,23,26,39,33
36,35,42,22,4,4,2,14,8,20,2,2,2,2,2,16,3,16,22,22,23,26,39,33
36,35,42,16,8,4,4,14,4,20,2,2,2,2,3,3,3,16,22,22,23,26,39,33
36,35,42,20,3,4,2,14,8,20,2,4,2,2,2,3,3,16,22,21,23,26,39,33
36,35,42,22,8,3,4,14,4,20,2,2,2,2,3,3,0,16,22,23,21,26,39,33
36,36,42,14,8,4,4,14,8,20,2,3,2,2,3,3,2,16,22,22,23,26,39,33
36,35,42,19,2,3,4,14,8,20,2,8,2,2,2,3,3,16,22,23,23,26,39,33
36,35,42,20,4,4,4,14,8,20,2,2,2,2,3,2,2,16,22,23,23,26,39,33
36,35,42,22,4,4,2,14,8,20,2,2,2,2,2,3,2,16,22,22,23,26,39,33
36,35,22,14,8,4,4,14,8,20,4,2,3,2,2,3,2,16,8,14,23,26,39,33
36,35,42,14,8,4,2,14,8,20,2,2,2,2,3,2,3,16,22,24,23,26,39,33
36,35,42,20,3,4,4,14,8,20,4,2,2,2,2,3,3,16,22,22,23,26,39,33
36,35,42,20,4,4,4,14,8,20,3,4,2,2,3,2,3,16,22,23,23,26,39,33
35,36,42,22,2,3,4,14,8,20,2,2,2,2,2,3,3,16,24,23,23,26,39,33
36,35,42,14,8,4,2,14,8,20,2,2,2,2,2,3,3,16,22,23,23,26,39,33
36,35,42,24,8,4,12,14,19,20,20,2,2,2,3,3,9,16,22,24,23,26,39,33
35,36,42,22,8,4,4,14,8,20,19,2,2,2,0,3,9,16,22,24,23,26,39,33
36,35,42,23,2,4,2,14,8,20,2,2,2,2,3,2,3,16,22,23,23,26,39,33
36,35,22,14,8,4,4,14,8,20,2,2,3,2,2,3,3,16,20,14,23,26,39,33
36,35,42,21,26,4,2,14,8,20,4,2,2,2,3,2,2,16,22,23,21,26,39,33
36,35,42,14,4,3,2,14,8,20,2,2,2,2,3,2,3,16,22,21,23,26,39,33
36,35,42,21,2,4,2,14,8,20,2,2,2,2,3,3,3,16,22,22,23,26,39,33
36,35,42,21,4,4,4,14,8,20,2,2,2,2,3,2,3,16,22,22,23,26,39,33
39,39,39,14,2,2,2,20,2,20,2,2,2,2,2,2,14,16,23,23,23,26,39,33
33,33,39,23,2,2,2,14,3,3,2,2,2,2,14,3,2,16,23,23,23,26,39,33
36,35,42,22,4,2,4,14,2,20,2,2,2,2,3,3,3,16,3,23,23,26,39,33
35,36,42,25,8,4,2,14,8,20,2,2,2,2,0,3,3,16,22,24,23,26,39,33
36,35,42,22,8,3,4,14,4,20,2,2,2,2,3,3,9,16,22,24,23,26,39,33
36,35,42,22,2,4,2,14,8,20,3,4,2,2,2,3,3,16,22,22,23,26,39,33
36,35,42,22,4,2,2,14,8,20,2,2,3,2,2,3,3,16,23,23,23,26,39,33
36,35,42,19,9,4,4,14,8,20,2,2,2,2,3,3,2,16,22,22,23,26,39,33
36,35,42,14,4,4,4,14,8,20,2,2,2,2,3,3,8,16,22,22,23,26,39,33
36,35,42,22,9,4,4,14,8,20,2,2,2,2,2,2,3,16,22,24,23,26,39,33
36,35,42,22,4,3,2,14,8,20,2,2,2,2,2,2,3,16,22,23,23,26,39,33
36,35,42,14,8,4,2,14,8,20,2,2,2,2,3,3,3,16,22,24,23,26,39,33
35,36,35,26,8,4,2,14,2,20,2,2,2,2,4,3,3,16,22,23,23,26,39,33
36,35,42,22,4,4,2,14,8,20,2,2,2,2,2,14,3,16,22,22,23,26,39,33
36,35,42,22,8,4,2,14,4,20,2,2,2,2,3,3,2,16,22,24,23,26,39,33
35,36,42,24,3,4,2,14,8,20,2,2,2,2,2,2,2,16,22,23,23,26,39,33
36,35,42,21,2,3,4,14,8,20,4,2,2,2,2,2,3,16,22,22,23,26,39,33
36,35,42,22,2,4,19,14,8,20,3,3,2,2,2,3,3,16,22,22,23,26,39,33
36,35,42,21,8,4,12,14,19,20,20,2,2,2,4,3,9,16,22,24,23,26,39,33
36,39,42,14,4,4,2,14,8,20,3,2,2,2,3,2,3,16,22,23,23,26,39,33
36,35,42,20,3,4,4,14,8,20,4,2,2,2,4,3,2,16,22,22,23,26,39,33
36,35,42,20,9,4,4,14,8,20,20,2,2,2,2,2,3,16,22,23,23,26,39,33
36,35,42,14,3,3,4,14,8,20,2,2,2,2,2,2,2,16,22,23,23,26,39,33
36,35,42,21,3,4,8,14,8,20,2,2,2,2,4,3,3,16,22,23,26,26,39,33
36,35,42,22,2,2,4,14,8,20,2,2,2,2,3,4,2,16,22,23,23,26,39,33
36,35,42,9,2,4,4,14,8,20,2,8,2,2,2,3,3,16,22,23,23,26,39,33
35,36,42,8,8,4,4,14,4,20,20,2,2,2,0,3,3,16,22,23,23,26,39,33
36,35,42,20,2,4,2,14,8,20,4,4,2,2,3,2,3,16,22,22,23,26,39,33
36,35,42,21,2,4,4,14,8,20,4,2,2,2,2,2,3,16,22,22,23,26,39,33
36,35,42,20,3,4,4,14,8,20,4,2,2,2,0,3,3,16,20,22,23,26,39,33
36,35,42,14,8,4,4,14,8,20,2,2,2,2,3,3,2,16,22,22,23,26,39,33
35,35,39,36,4,3,3,14,8,4,2,2,2,2,2,2,3,16,23,23,23,26,39,33
36,35,42,20,4,4,4,14,8,20,2,3,2,2,2,2,2,16,22,23,23,26,39,33
36,35,42,22,4,4,4,14,8,20,2,2,2,2,2,2,3,16,22,22,23,26,39,33
