42,0,9,28,35,41,39,27,24,21,2,34,16,14,32,4,36,46,26,43,47,44,25,8,22,20,31,12,23,19,3,33
36,3,36,14,36,16,39,26,26,16,3,36,16,3,36,3,36,14,42,23,3,42,36,42,23,3,26,14,23,26,26,33
42,0,9,28,35,43,39,27,24,21,2,34,16,14,32,4,36,46,26,41,47,44,25,8,22,20,31,12,23,19,3,33
36,3,36,14,36,42,39,26,26,3,3,36,16,3,36,3,36,14,42,23,3,42,39,42,23,23,26,14,23,26,26,33
36,2,35,26,33,26,39,26,26,4,8,36,16,2,36,3,36,14,39,23,3,42,26,42,23,20,23,26,23,26,22,33
42,2,35,26,36,26,39,26,26,22,8,36,16,3,36,4,36,14,42,23,4,42,26,42,23,20,22,27,23,27,23,33
36,3,23,26,35,26,39,26,26,3,3,36,16,3,36,3,36,14,42,26,3,42,39,42,23,3,26,14,23,33,33,33
42,2,35,26,36,25,39,27,26,22,8,36,16,3,36,4,36,14,42,25,4,42,27,42,23,20,23,23,23,4,26,33
42,2,35,26,35,26,39,42,24,22,8,36,16,3,36,4,36,14,42,23,4,42,3,42,23,20,22,24,22,24,23,33
36,3,35,26,35,26,39,26,26,3,3,36,16,3,36,3,36,14,42,26,3,42,39,42,23,3,26,14,23,33,33,33
36,3,35,14,33,26,39,26,26,3,8,36,16,3,36,3,36,14,42,26,3,42,39,42,23,3,26,14,23,26,26,33
39,2,35,26,32,26,39,27,24,22,8,39,16,3,36,4,42,14,42,23,42,42,23,42,23,20,27,27,23,2,27,33
42,2,35,26,36,25,39,27,26,22,8,36,16,3,36,4,36,14,42,25,4,42,27,42,23,20,23,22,23,4,26,33
42,2,35,26,36,23,39,26,28,22,8,36,16,3,36,4,36,14,42,25,4,42,27,42,23,20,25,27,35,23,23,33
39,2,35,26,32,24,39,27,24,22,8,36,16,3,42,3,39,14,42,24,39,46,23,42,22,20,42,26,23,4,3,33
36,2,35,14,36,14,39,26,26,3,3,36,16,3,36,3,36,14,42,26,3,42,39,42,23,3,26,14,23,26,26,33
36,2,35,14,36,26,39,26,26,3,8,36,16,3,36,3,36,14,42,26,3,42,39,42,23,2,26,14,23,26,26,33
39,2,35,26,32,26,39,27,26,22,8,39,16,3,36,4,42,14,42,23,35,42,22,42,23,20,9,26,25,3,27,33
43,2,35,28,32,26,39,33,24,22,8,36,16,3,39,4,39,14,28,33,47,42,23,42,22,20,32,4,23,39,3,33
42,0,9,28,31,41,39,27,24,21,2,35,16,14,32,4,36,47,26,43,46,44,25,8,22,20,36,12,23,19,3,33
42,0,9,28,36,41,39,27,24,21,2,35,16,14,32,4,36,47,26,43,46,44,25,8,22,20,41,12,23,19,3,33
36,2,35,26,36,26,39,26,26,3,8,35,16,3,36,3,36,14,42,23,3,42,39,42,23,35,26,22,23,26,26,33
36,3,35,14,33,26,39,26,26,3,8,36,16,3,36,3,36,14,42,26,3,42,39,42,23,3,26,14,23,22,26,33
39,2,35,26,32,9,39,26,24,22,8,36,16,23,35,4,27,14,42,24,39,46,19,42,22,20,42,4,23,36,3,33
39,2,35,26,32,26,47,27,24,22,8,35,16,3,36,4,41,14,42,23,42,42,23,42,23,20,27,24,23,2,27,33
42,0,9,28,35,43,39,27,24,21,2,34,16,14,32,4,36,46,26,41,47,44,25,8,22,20,24,12,23,19,3,33
33,2,35,26,32,26,39,26,26,22,8,36,16,3,36,4,36,14,42,23,3,42,27,43,23,20,22,25,22,21,24,33
39,2,35,26,32,26,39,27,23,22,8,36,16,3,39,4,39,14,44,25,25,46,24,42,22,20,42,4,23,39,9,33
36,2,35,14,35,26,39,26,26,3,8,36,16,3,35,3,36,14,42,26,3,42,39,42,23,3,26,14,23,22,26,33
36,2,35,26,33,26,39,26,26,4,8,36,16,2,36,3,36,14,39,23,2,42,26,42,23,20,26,26,23,26,26,33
39,2,35,26,32,26,39,27,24,22,8,36,16,3,39,4,39,14,44,25,47,46,24,42,22,20,42,4,23,39,9,33
39,2,35,26,32,9,39,26,23,22,8,36,16,20,36,4,21,14,42,24,4,46,24,42,22,20,42,25,23,27,3,33
39,2,35,26,32,25,39,27,24,22,8,36,16,32,41,4,39,14,42,43,46,46,23,42,23,20,41,28,24,3,44,33
35,2,35,14,32,26,39,27,26,22,8,36,16,3,39,4,36,14,44,25,25,43,24,42,22,20,41,4,23,9,9,33
36,2,35,26,36,26,39,26,26,3,8,36,16,3,36,3,36,14,42,23,4,42,4,42,23,20,26,23,23,3,26,33
39,2,35,23,36,26,39,26,26,4,8,36,16,3,36,3,36,14,42,23,4,42,4,42,23,20,20,22,23,16,26,33
42,0,9,28,35,41,39,27,24,19,2,35,16,14,35,4,36,35,26,2,43,44,27,8,22,20,16,12,23,19,3,33
42,2,35,26,32,25,44,27,24,22,8,36,16,32,41,4,39,14,42,43,46,44,23,42,23,20,41,28,24,3,44,33
42,0,9,28,35,41,39,20,24,22,2,35,16,14,39,4,36,23,26,43,47,44,24,8,25,20,35,12,23,19,3,33
42,0,9,28,35,41,39,20,24,22,2,33,16,14,35,4,36,35,26,2,43,44,27,8,22,20,14,12,23,19,3,33
42,0,9,28,35,41,39,27,24,19,2,35,16,14,36,4,36,35,26,43,47,44,24,8,22,20,16,12,23,19,3,33
42,0,9,28,32,41,39,27,24,21,2,35,16,14,35,4,36,47,26,47,42,44,24,8,22,20,36,12,23,19,3,33
42,0,9,28,27,41,39,27,22,21,2,35,16,14,27,4,36,25,26,43,42,44,25,8,22,20,32,12,23,19,3,33
42,0,9,28,35,43,39,27,24,21,2,33,16,14,32,4,36,47,26,9,43,44,25,8,22,20,36,12,23,19,3,33
42,0,9,28,35,41,39,27,24,21,2,35,16,14,21,4,36,46,26,23,43,44,25,8,22,20,36,12,23,19,3,33
42,0,26,28,35,41,39,27,24,21,2,35,16,14,32,4,36,47,26,9,43,44,25,8,22,20,35,12,23,19,3,33
42,0,9,28,35,41,39,27,24,21,2,35,16,14,32,4,36,46,26,43,47,44,25,8,22,20,19,12,23,19,3,33
42,0,27,28,35,41,39,27,24,21,2,35,16,14,32,4,36,47,26,9,43,44,25,8,22,20,35,12,23,19,3,33
36,2,35,26,36,25,39,27,25,22,8,35,16,3,36,4,36,14,42,24,2,44,26,42,23,20,23,23,23,3,22,33
43,2,35,26,36,25,39,26,26,22,8,36,16,3,36,3,25,14,42,20,4,42,25,42,23,20,21,28,24,4,22,33
36,2,35,23,24,26,39,27,26,19,8,35,16,3,36,4,36,14,42,8,2,42,25,42,23,20,23,22,20,28,24,33
39,2,35,26,33,36,39,27,26,22,8,36,16,3,36,4,25,14,39,21,4,42,28,42,27,20,23,28,20,23,26,46
42,2,35,26,32,25,39,28,33,20,8,36,16,3,36,2,36,14,42,23,4,41,27,42,23,20,23,28,27,22,22,33
27,2,35,26,33,23,39,26,25,22,8,35,16,3,36,4,35,14,42,24,4,42,19,42,24,20,28,27,23,2,26,33
39,2,35,26,32,24,39,25,26,22,8,36,16,3,36,4,35,14,42,22,2,42,26,42,22,20,26,23,25,3,21,33
32,2,35,26,32,24,39,26,26,22,8,36,16,3,36,4,36,14,42,25,4,43,27,43,23,20,22,24,23,2,25,33
39,2,35,26,32,22,39,27,24,22,8,36,16,3,36,4,36,14,42,23,4,42,28,42,23,20,23,16,25,24,27,33
43,2,35,26,32,23,39,25,24,22,8,36,16,3,36,4,36,14,42,23,4,42,28,42,23,20,22,21,23,24,22,33
42,2,35,26,36,26,39,26,26,22,8,36,16,3,36,4,36,14,42,23,4,42,26,42,23,20,22,27,23,25,23,33
43,2,35,26,32,22,39,26,27,27,8,36,16,3,36,4,36,14,42,26,4,42,28,42,23,20,22,28,25,24,22,33
32,2,35,26,32,23,39,27,26,22,8,36,16,3,36,4,39,14,42,22,42,42,27,43,23,20,25,24,23,21,28,33
28,2,35,26,33,25,39,25,27,19,8,36,16,3,36,4,36,14,42,24,3,41,27,42,25,20,22,27,23,3,26,33
39,2,35,23,28,26,39,27,26,22,8,36,16,3,35,4,36,14,42,25,8,47,4,42,23,20,20,22,23,3,22,33
39,2,35,26,32,26,39,27,24,22,8,39,16,3,36,4,44,14,42,23,42,42,22,42,23,20,27,26,23,4,27,33
39,2,35,26,36,26,39,25,24,22,8,35,16,3,36,4,36,14,42,21,4,42,26,39,23,20,16,24,22,4,28,33
42,2,35,26,36,26,39,26,26,22,8,36,16,3,36,4,36,14,42,23,3,42,26,42,23,20,23,27,23,25,27,33
26,2,35,26,32,25,39,25,26,21,8,35,16,3,36,4,35,14,42,24,4,39,27,42,24,20,36,23,22,2,22,33
47,2,35,26,36,25,39,27,27,22,8,36,16,3,36,4,36,14,42,23,4,46,26,42,23,20,23,28,23,23,25,33
36,2,35,24,35,25,39,27,26,22,8,39,16,3,36,4,36,14,42,23,4,39,44,42,23,20,21,26,23,3,23,33
36,2,35,26,35,26,39,42,27,2,8,36,16,3,36,4,36,14,39,24,4,42,26,42,23,20,22,27,24,24,22,33
42,0,9,28,32,41,39,27,24,21,2,35,16,14,35,4,36,47,26,44,46,44,25,8,22,20,16,12,23,19,3,33
41,2,35,26,36,26,39,26,24,21,8,35,16,3,36,3,36,14,42,22,4,42,0,42,23,20,20,41,20,27,24,33
42,2,35,26,32,26,39,26,26,22,8,36,16,3,36,4,36,14,42,23,3,42,27,42,23,20,23,24,24,32,27,33
39,2,35,26,32,9,39,28,24,22,8,36,16,28,35,4,27,14,43,24,42,46,19,42,23,20,22,4,24,36,3,33
28,2,35,26,35,25,39,26,25,22,8,35,16,3,36,4,36,14,42,24,4,42,43,42,32,20,21,26,23,0,26,33
42,2,35,26,32,27,39,27,24,22,8,36,16,3,36,4,36,14,42,23,2,42,26,42,23,20,23,24,24,44,26,33
36,3,35,14,36,42,39,26,26,3,3,36,16,3,36,3,36,14,42,26,3,42,39,42,23,23,26,14,23,22,26,33
39,2,35,26,36,26,35,27,28,22,8,36,16,3,36,3,36,14,42,23,4,43,24,42,23,20,19,28,23,23,26,33
42,2,35,26,33,25,39,27,26,22,8,35,16,3,36,4,42,14,43,25,4,42,25,42,21,20,21,23,19,4,25,33
39,2,35,27,4,26,39,25,24,21,8,36,16,3,36,4,35,14,42,23,4,39,27,42,22,20,25,28,23,3,23,33
42,2,35,26,32,26,39,26,25,22,8,39,16,3,36,4,42,14,42,23,4,42,26,42,23,20,22,27,23,26,23,33
42,0,9,28,35,41,39,27,24,21,2,35,16,14,32,4,36,46,26,43,47,44,25,8,22,20,24,12,23,19,3,33
39,2,35,26,36,25,39,27,24,22,8,36,16,3,36,4,39,14,42,23,3,46,27,42,22,20,16,26,23,21,26,33
26,2,35,26,32,25,39,26,26,21,8,35,16,3,35,4,35,14,42,24,4,39,33,42,24,20,36,23,22,4,23,33
42,2,35,26,33,27,39,27,24,22,8,36,16,3,36,4,36,14,42,23,2,42,26,42,23,20,22,24,24,33,22,33
35,2,35,12,21,26,39,27,25,22,8,36,16,3,36,4,36,14,42,26,35,42,26,42,23,20,22,22,23,4,22,33
42,2,35,25,36,26,39,26,26,22,8,36,16,3,36,4,36,14,42,23,4,42,26,42,23,20,22,27,23,27,23,33
42,0,9,28,35,43,39,33,24,21,2,35,16,14,32,4,36,46,26,43,47,44,25,8,22,20,16,12,23,19,3,33
42,2,35,12,35,26,39,27,26,20,8,36,16,3,36,2,36,14,42,8,4,42,26,42,23,20,22,22,23,4,22,33
36,2,35,24,24,22,39,27,26,22,8,36,16,3,36,4,35,14,42,23,4,39,44,42,28,20,20,28,23,3,26,33
42,0,9,28,35,41,39,27,24,21,2,35,16,14,32,4,36,46,26,43,47,44,25,8,22,20,23,12,23,19,3,33
42,2,35,26,32,24,39,27,26,22,8,36,16,3,36,3,36,14,42,23,4,39,23,42,23,20,23,23,23,22,23,33
25,2,35,26,35,25,39,27,26,22,8,39,16,3,36,4,36,14,42,23,4,19,46,42,23,20,21,28,23,2,23,33
42,2,35,26,36,26,39,25,26,22,8,36,16,3,36,4,36,14,42,23,2,42,42,42,22,20,20,22,23,2,27,33
27,2,35,26,33,25,39,26,25,22,8,35,16,3,36,4,36,14,42,24,4,42,27,42,32,20,23,27,23,3,26,33
39,2,35,26,32,24,39,25,26,22,8,36,16,3,36,4,36,14,42,22,2,42,26,42,23,20,26,23,25,3,26,33
39,2,35,26,32,26,39,24,26,22,8,35,16,3,36,4,39,14,42,26,4,42,26,39,23,20,16,24,22,4,25,33
36,2,35,26,25,25,39,27,26,22,8,36,16,3,36,4,36,14,42,23,4,42,26,42,23,20,20,26,23,3,26,33
28,2,35,26,33,25,39,27,26,22,8,36,16,3,36,4,36,14,42,25,4,42,25,42,21,20,22,23,23,4,25,33
39,2,35,26,28,23,39,25,26,22,8,36,16,3,36,4,35,14,42,27,25,42,2,42,33,20,42,22,23,3,23,33
43,2,35,26,36,26,39,26,26,22,8,36,16,3,36,3,25,14,42,23,4,42,22,42,23,20,23,28,24,4,22,33
28,2,35,26,32,26,39,26,27,22,8,36,16,3,36,4,36,14,42,24,3,42,27,42,25,20,20,26,23,3,26,33
26,2,35,26,35,25,39,21,24,21,8,36,16,3,36,4,35,14,42,22,4,42,27,42,22,20,20,23,23,25,23,33
42,2,35,26,32,26,39,26,26,22,8,36,16,3,36,4,36,14,42,22,3,42,27,42,23,20,23,24,24,32,27,33
43,2,35,26,36,25,39,26,26,22,8,36,16,3,36,3,24,14,42,23,4,42,25,42,23,20,20,28,23,4,23,33
42,0,9,28,33,41,39,27,24,21,2,35,16,14,35,4,36,47,26,46,42,44,25,8,22,20,16,12,23,19,3,33
42,2,35,26,32,26,39,26,26,22,8,36,16,3,36,4,36,14,42,22,4,42,27,42,23,20,22,24,24,32,23,33
42,2,35,26,36,23,39,26,28,22,8,36,16,3,36,4,36,14,42,26,4,42,26,42,23,20,25,27,24,27,23,33
39,2,35,26,27,26,39,25,26,22,8,21,16,3,36,4,36,14,42,23,2,42,26,25,24,20,26,23,24,3,27,33
