14,2,2,2,2,2,2,2,2,14,2,26,39,39,26,26
16,0,1,2,3,9,4,20,8,14,35,36,33,39,23,26
14,2,2,2,2,2,2,2,2,14,39,26,39,39,26,26
16,0,2,1,3,9,4,20,8,14,36,35,33,39,23,26
16,0,2,2,3,9,4,20,8,14,36,35,33,39,23,26
16,2,2,2,2,2,2,2,4,14,2,16,33,39,23,26
16,2,2,2,2,2,2,2,2,14,2,33,33,39,23,26
16,2,2,2,2,3,2,2,2,14,2,26,33,39,23,26
16,2,2,2,2,2,2,2,4,14,2,42,33,39,23,26
16,0,2,3,3,3,4,20,8,14,36,35,33,39,23,26
16,2,2,3,3,3,20,4,8,14,36,35,33,39,23,26
16,0,2,2,3,9,4,20,8,14,35,36,33,39,23,26
16,4,2,3,3,0,2,20,8,14,35,36,33,39,23,26
20,20,3,8,14,8,2,14,8,14,2,16,33,39,23,26
16,2,2,2,2,2,2,2,4,14,33,42,33,39,23,26
14,2,2,2,2,2,2,2,2,14,2,26,33,39,26,26
16,4,4,3,4,8,8,14,8,14,2,36,33,39,23,26
16,4,3,2,2,2,2,3,4,14,35,33,33,39,23,26
16,2,8,2,3,2,2,2,4,14,36,35,33,39,23,26
16,4,2,2,2,4,3,4,20,14,35,35,33,39,23,26
14,2,2,2,2,2,2,2,2,14,2,26,33,39,23,26
14,2,2,2,2,2,2,2,2,14,39,33,33,39,26,26
16,4,2,3,3,2,4,4,8,14,36,35,33,39,23,26
16,4,2,3,3,3,4,20,8,14,35,36,33,39,23,26
14,2,2,2,2,16,2,2,2,14,2,23,33,39,23,26
14,2,2,2,2,2,2,2,2,14,33,33,33,39,23,26
16,3,2,2,2,3,2,4,4,14,35,33,39,39,23,26
16,4,4,2,8,2,4,4,8,14,35,35,33,39,23,26
16,2,2,2,3,3,2,4,8,14,35,33,33,39,23,26
16,2,2,3,3,4,2,4,4,14,36,36,33,39,23,26
16,2,2,2,2,3,4,2,8,14,36,36,33,39,23,26
16,4,2,2,2,3,3,4,8,14,39,35,33,39,23,26
16,2,4,2,2,2,8,2,8,14,39,36,33,39,23,26
16,2,2,3,2,2,2,3,4,14,36,33,33,39,23,26
16,4,2,2,2,3,3,4,8,14,36,35,33,39,23,26
16,4,2,2,2,4,4,3,4,14,36,35,33,39,23,26
16,4,2,2,2,3,3,3,8,14,35,35,33,39,23,26
16,4,2,2,3,3,4,2,8,14,35,35,33,39,23,26
16,2,2,2,2,3,4,2,3,14,35,35,33,39,23,26
16,4,2,3,3,4,4,4,8,14,35,35,33,39,23,26
16,2,2,14,3,3,3,4,8,14,36,35,33,39,23,26
16,4,2,2,3,3,2,2,2,14,35,33,33,39,23,26
16,4,2,2,2,4,2,20,8,14,35,35,33,39,23,26
16,4,2,3,2,3,2,2,2,14,35,33,33,39,23,26
16,4,2,2,2,2,2,22,8,14,35,35,33,39,23,26
16,4,2,2,3,3,3,3,8,14,36,35,33,39,23,26
