16,39,23,33,26,14,20,4
16,39,8,42,26,14,33,23
14,39,14,14,26,14,26,14
14,39,26,26,26,14,26,14
14,39,16,26,26,14,26,14
14,39,23,33,26,14,26,16
14,39,23,33,26,16,22,14
14,39,23,20,26,16,23,33
14,33,16,16,26,39,16,39
14,39,26,26,26,16,26,16
14,39,14,33,26,14,23,14
14,39,23,33,26,16,26,14
14,39,26,26,26,14,23,16
14,39,26,33,39,14,33,23
16,39,16,33,26,14,23,14
14,39,16,14,26,16,16,14
14,39,16,14,14,16,26,16
14,39,14,14,26,16,23,16
16,39,23,16,26,26,26,14
14,39,16,39,26,14,26,16
26,39,16,16,26,14,33,14
14,39,23,26,26,16,33,16
14,39,16,33,23,14,26,14
14,39,23,26,26,33,26,14
14,39,23,33,26,23,26,14
14,39,26,23,26,14,23,14
16,39,23,33,26,14,39,23
14,39,26,23,26,8,33,16
14,39,16,26,26,16,26,14
14,39,16,23,26,26,33,16
14,39,39,33,26,14,23,14
14,39,23,33,26,23,23,16
14,39,4,33,26,4,23,16
16,39,14,23,26,14,23,16
14,39,23,16,26,14,23,16
26,39,14,23,23,14,26,16
14,39,23,26,26,23,33,16
14,39,26,23,26,14,16,16
16,39,23,23,26,14,26,14
16,39,26,23,26,14,39,14
16,39,16,23,26,14,23,16
16,39,14,22,26,16,33,23
14,39,23,33,22,16,16,26
33,39,23,14,26,16,23,20
14,39,23,23,23,14,26,14
23,39,26,16,26,14,23,14
14,39,16,26,23,14,23,14
16,39,14,33,26,14,23,16
14,39,16,14,26,14,26,23
14,39,14,23,26,26,26,16
14,39,14,33,26,16,33,23
14,39,16,16,26,16,33,16
23,39,16,33,26,16,26,14
14,39,26,39,26,14,33,23
14,39,14,33,26,14,26,16
14,39,16,26,26,33,14,23
14,39,14,16,33,16,26,16
14,39,16,16,26,23,33,16
14,39,26,16,26,16,23,14
14,39,16,33,26,14,39,23
14,39,33,23,26,14,23,14
14,39,14,16,26,16,33,14
16,39,14,33,26,14,23,14
16,39,23,33,26,14,23,23
14,39,16,33,26,14,23,16
14,39,23,16,26,16,23,14
16,39,16,23,26,16,26,14
14,39,16,26,26,16,23,14
14,39,14,16,26,14,14,14
14,39,39,26,26,14,16,16
14,39,14,26,16,14,26,14
16,39,22,33,23,14,26,23
14,39,23,23,26,14,33,23
14,39,16,16,23,16,26,14
14,39,39,16,26,14,16,26
16,39,23,33,26,14,26,14
14,39,14,39,23,14,26,14
16,39,14,23,26,14,23,14
16,39,26,26,26,14,26,16
16,39,23,33,26,14,26,23
14,39,14,23,26,14,23,14
14,39,14,23,26,23,33,14
14,39,23,14,23,14,26,14
14,39,14,14,23,26,23,26
14,39,16,33,26,14,33,14
33,39,16,16,14,14,26,16
14,39,14,14,26,14,23,16
16,39,3,33,26,14,23,23
14,39,23,33,26,14,33,23
14,39,14,14,26,16,16,16
14,39,14,16,26,14,23,14
14,39,39,16,26,16,16,26
14,39,23,16,26,14,33,16
14,39,26,26,26,14,23,14
14,39,14,33,26,14,39,23
14,39,23,16,26,16,39,16
16,39,23,33,26,14,22,14
33,39,23,14,26,23,23,14
26,39,14,33,26,14,26,16
14,39,14,23,26,14,14,26
14,39,14,14,16,14,26,14
14,39,16,14,26,16,23,14
14,39,22,23,26,16,33,23
14,39,14,14,26,14,16,14
14,39,16,26,26,14,33,14
14,39,16,23,23,14,26,14
14,39,14,33,26,16,23,23
23,39,23,33,26,14,26,14
14,33,16,16,26,16,14,39
16,39,23,16,26,16,39,14
14,39,20,23,26,16,33,23
14,39,23,26,26,33,23,14
14,39,23,14,26,14,26,23
14,39,14,26,23,16,26,16
16,39,14,20,26,16,33,23
14,39,14,26,26,14,26,14
14,39,3,16,26,33,14,23
23,39,14,26,26,14,26,16
33,39,26,14,26,23,23,14
14,39,14,14,23,14,26,14
14,39,39,33,26,14,23,16
14,39,23,14,26,14,26,14
14,39,23,33,26,14,26,14
14,39,14,23,23,14,26,14
14,39,39,16,26,16,23,23
16,39,14,26,26,14,33,23
14,39,23,26,26,26,26,16
33,39,23,14,23,14,26,23
14,39,16,33,26,14,26,23
14,39,23,23,26,14,14,26
14,39,23,33,26,16,26,26
14,39,16,20,26,33,39,23
16,39,23,33,26,14,22,23
14,39,14,33,26,16,23,20
14,39,16,20,26,33,26,23
14,39,16,39,23,16,14,26
23,39,16,26,26,14,26,14
16,39,14,23,26,14,16,14
14,39,14,23,26,14,33,14
14,39,16,16,26,33,14,23
33,39,26,26,26,14,26,14
14,39,14,26,26,14,14,26
14,39,14,16,26,16,23,23
14,39,23,26,26,14,26,16
16,39,14,26,26,14,23,14
14,39,16,33,26,4,23,14
14,39,14,33,26,14,23,16
16,39,26,23,26,14,26,16
14,39,23,23,26,14,26,14
16,39,16,16,14,14,26,16
14,39,16,23,26,14,33,14
14,39,23,33,26,39,33,39
14,39,14,14,26,14,23,14
16,39,14,16,14,14,26,16
16,39,26,16,26,14,33,14
14,39,23,16,26,14,26,26
14,39,23,23,26,16,23,23
33,39,23,23,26,16,42,14
23,39,14,26,26,14,26,14
14,39,26,23,26,16,23,14
14,39,39,23,26,16,23,14
16,39,14,23,26,14,26,14
14,39,23,16,26,14,26,16
14,39,16,23,26,16,33,23
14,39,14,26,26,14,23,16
16,39,23,14,26,14,33,14
14,39,16,14,26,16,33,14
16,39,23,33,26,14,23,14
14,39,16,39,26,14,26,14
14,39,16,16,26,33,33,23
14,39,23,26,26,16,26,14
14,39,16,14,26,14,39,23
23,39,16,33,26,14,26,14
23,39,16,39,26,14,16,16
14,39,14,39,26,14,26,14
14,39,14,14,26,14,16,16
14,39,26,33,26,14,33,16
16,39,16,33,16,14,26,23
14,39,23,33,26,23,20,16
14,39,22,16,26,33,14,23
14,39,23,16,23,16,26,14
14,39,16,26,26,16,26,16
14,39,14,33,20,16,26,23
14,39,23,23,26,16,16,16
14,39,23,33,26,16,26,20
16,39,14,14,26,16,14,14
14,39,23,16,26,16,26,26
14,39,22,22,26,16,33,23
26,39,14,33,26,14,26,14
14,39,23,23,23,14,26,16
14,39,39,23,26,23,14,23
14,39,16,16,26,16,23,23
14,39,23,16,26,14,33,26
14,39,26,23,26,14,16,14
16,39,16,23,26,14,23,14
16,39,23,14,23,14,26,14
33,39,4,16,26,16,23,14
14,33,16,16,26,16,23,39
23,39,14,23,26,14,23,23
14,39,14,26,23,14,23,14
