39,39,26,26,26,14,14,14,14,2,2,2,2,2,14,14
39,39,26,26,26,14,14,14,14,2,14,2,2,2,14,14
26,24,22,23,21,17,19,20,14,8,4,2,3,16,9,12
26,24,21,23,22,17,19,20,14,8,4,2,3,16,9,12
39,33,26,23,21,22,19,20,14,8,4,2,1,2,3,16
39,33,26,23,21,22,19,20,14,8,4,2,1,1,3,16
39,33,26,23,21,22,12,20,14,8,4,2,2,2,3,16
39,33,26,23,23,14,14,14,14,4,4,4,4,3,16,16
39,33,26,23,23,14,14,14,14,2,2,2,2,2,16,16
39,33,26,23,24,22,20,4,14,8,2,2,2,3,16,16
39,33,26,23,22,20,14,14,4,8,4,2,2,3,16,16
39,33,26,23,23,23,14,14,14,2,4,2,2,2,16,16
39,33,26,23,22,14,14,14,14,4,4,4,4,2,16,16
39,33,26,23,24,22,20,14,14,8,4,2,2,3,16,16
39,33,26,23,21,22,19,20,14,8,4,2,2,2,3,16
39,33,26,23,22,14,14,14,14,4,2,2,4,3,16,16
39,39,26,23,23,14,14,14,14,2,2,2,2,2,2,14
39,33,26,23,23,14,14,14,14,2,2,8,2,3,16,16
39,33,26,23,23,22,14,14,14,4,2,2,4,3,16,16
39,33,26,23,22,20,14,14,14,8,2,2,2,3,16,16
39,33,26,23,22,20,14,14,8,8,4,4,3,3,16,16
39,33,26,23,22,22,20,14,14,8,4,4,2,2,3,16
39,39,26,23,23,23,14,14,14,2,2,2,2,2,2,14
39,33,26,26,26,14,14,14,14,2,2,2,2,2,16,16
39,33,26,26,26,14,14,14,14,2,2,14,2,2,14,16
39,33,26,23,26,14,14,14,14,2,2,2,2,2,16,16
39,33,26,23,23,22,14,14,14,4,4,4,2,4,16,16
39,33,26,23,23,14,14,14,14,8,4,2,2,3,16,16
39,33,26,23,23,23,14,14,14,2,14,2,8,2,16,16
39,33,26,23,23,23,23,14,14,8,4,2,4,3,16,16
39,33,26,23,23,8,14,14,14,8,2,2,2,2,16,16
39,33,26,23,23,22,20,14,14,8,4,2,3,3,16,16
39,33,26,26,23,22,14,14,4,4,2,4,2,2,16,16
39,33,26,23,22,2,14,14,14,4,4,2,2,2,16,16
39,33,26,23,22,14,20,14,14,2,2,2,2,3,16,16
39,33,26,23,23,20,14,14,14,8,4,2,2,2,16,16
39,33,26,23,22,22,14,14,8,4,4,2,2,4,16,16
39,33,26,23,22,14,8,14,14,8,4,2,2,2,2,16
39,33,26,26,23,20,14,14,14,4,4,4,3,3,16,16
39,33,26,26,23,22,14,14,14,4,2,4,2,2,3,16
39,33,26,26,23,22,14,14,14,2,2,2,2,2,16,16
39,33,26,23,23,23,8,14,14,8,2,4,2,2,16,16
39,33,26,23,23,14,14,14,14,2,2,2,2,3,16,16
39,33,26,23,22,22,14,14,14,8,4,4,2,3,16,16
39,33,26,23,23,22,20,14,14,8,4,2,2,3,16,16
