14,14,26,26,26,26,26,39
16,14,2,20,23,26,33,39
16,14,8,22,23,26,39,33
14,14,14,26,26,26,26,39
14,14,14,14,14,33,26,39
16,14,14,2,23,26,33,39
16,14,14,14,23,26,33,39
16,14,8,23,23,26,39,33
16,14,14,14,14,26,23,39
14,14,23,23,23,26,26,39
16,14,23,26,26,23,26,39
16,14,14,23,23,26,39,33
14,14,14,14,23,26,39,39
16,14,14,23,23,26,39,39
14,14,14,26,26,26,33,39
16,14,23,26,23,26,39,39
14,26,26,23,23,26,39,33
14,14,23,26,26,26,39,39
14,14,26,23,23,23,33,39
14,14,26,26,23,23,33,39
14,14,14,26,23,23,33,39
14,14,26,23,26,26,39,39
16,14,26,26,26,23,39,39
16,16,14,22,23,26,33,39
14,14,23,23,26,23,33,39
14,23,26,26,23,26,39,39
16,14,14,14,23,26,39,39
16,14,14,22,23,26,39,33
14,14,23,23,23,23,26,39
14,14,23,26,23,26,23,39
14,14,23,23,26,26,26,39
16,16,14,26,26,26,26,39
14,26,23,26,26,26,39,39
14,14,26,23,26,33,33,39
16,14,23,26,23,39,33,33
14,14,23,26,23,23,39,39
16,14,23,23,23,26,39,33
14,14,14,26,26,33,33,39
14,14,14,26,26,26,23,39
14,26,23,26,23,26,39,33
16,14,14,26,26,26,26,39
16,14,14,26,26,23,26,39
16,14,23,26,26,33,33,39
16,14,26,26,26,23,23,39
16,14,26,26,23,23,39,33
14,14,14,23,23,26,39,39
14,26,26,26,23,39,39,39
16,14,22,23,23,26,33,39
14,14,23,26,26,26,26,39
16,14,14,14,14,26,39,33
14,14,26,23,23,26,26,39
16,14,22,22,23,26,39,33
16,14,23,23,26,26,26,39
14,14,26,23,23,33,39,39
14,14,23,26,26,23,26,39
14,23,26,26,23,26,26,39
14,14,26,26,26,26,33,39
16,14,22,23,23,26,39,33
16,14,14,23,26,26,39,33
16,14,14,14,23,26,39,33
16,14,4,22,23,26,39,33
16,14,14,26,26,33,39,39
16,14,23,26,26,33,39,33
16,14,23,23,23,26,39,39
14,14,14,23,26,23,39,39
14,14,14,26,26,26,39,39
16,14,14,14,14,26,33,39
14,14,14,26,23,26,33,39
16,14,14,14,26,26,33,39
16,14,14,23,26,23,39,39
16,14,14,23,26,23,39,33
