38,20,40,15,24,6,12,16,47,21,31,43,22,32,9,29,4,3,41,0,1,23,18,25,13,37,8,33,14,10,35,44,19,27,2,17,36,28,42,7,34,45,11,39,5,46,26,30
38,20,40,15,24,6,12,16,47,21,31,43,22,32,9,29,4,3,41,0,1,23,18,25,11,37,8,33,14,10,35,44,19,27,2,17,36,28,42,7,34,45,13,39,5,46,26,30
36,20,42,23,33,4,14,16,36,21,36,21,20,36,14,22,36,20,36,22,2,23,23,4,22,2,2,33,20,22,35,26,26,26,2,22,36,22,42,16,14,36,35,39,21,21,26,23
36,20,42,23,33,4,14,16,36,21,36,21,20,36,14,21,36,20,36,22,2,23,23,4,22,2,2,33,20,22,35,26,26,26,2,22,36,22,42,16,14,36,35,39,21,21,26,23
38,20,40,15,24,6,12,16,47,21,31,43,22,32,9,29,4,3,41,0,1,23,18,25,11,37,8,33,14,10,35,44,19,27,2,17,36,28,42,7,34,45,12,39,5,46,26,30
36,20,42,23,22,4,14,16,36,21,33,42,20,36,14,21,36,20,36,8,3,23,2,4,22,2,3,33,20,22,35,26,26,26,2,22,36,22,42,3,9,33,35,39,21,21,26,23
36,20,42,23,23,4,14,16,36,22,33,42,20,36,14,26,36,20,36,4,3,23,23,4,22,2,8,33,20,22,35,39,26,20,2,22,36,22,42,3,8,33,35,39,21,21,26,23
34,20,40,15,24,6,12,16,47,21,31,43,22,32,9,29,4,3,41,0,1,23,18,25,11,37,8,33,14,10,35,44,19,27,2,17,36,28,42,7,34,45,14,39,5,46,26,30
34,20,40,15,24,6,12,16,47,21,31,43,22,32,9,29,9,3,41,0,1,23,18,25,10,37,8,33,14,34,35,44,19,27,2,17,36,28,42,7,34,45,11,39,4,46,26,30
38,20,40,15,24,6,12,16,47,21,31,43,22,32,9,29,4,3,41,0,1,23,18,25,10,37,8,33,14,10,35,44,19,27,2,17,36,28,42,7,34,45,11,39,5,46,26,30
34,20,40,15,24,6,12,16,47,21,31,43,22,32,9,29,4,3,41,0,1,23,18,25,7,37,8,33,14,10,35,44,19,27,2,17,36,28,42,7,34,45,11,39,5,46,26,30
36,20,42,23,23,4,14,16,36,21,35,42,20,36,14,26,32,19,36,8,3,23,21,4,22,2,8,33,20,22,35,26,26,26,2,22,36,22,42,2,14,32,35,39,21,21,26,23
36,20,42,23,23,4,14,16,36,22,33,39,20,36,14,26,36,19,36,4,3,23,21,4,22,2,8,33,20,21,35,42,26,26,2,22,36,22,42,16,8,33,35,39,21,21,26,23
34,19,40,25,24,2,12,16,47,21,34,43,22,32,9,25,4,3,41,0,2,23,19,31,20,24,8,33,14,21,35,44,19,27,2,17,36,28,42,6,32,45,27,39,21,46,26,21
34,19,40,25,24,2,12,16,47,21,31,43,22,32,9,25,4,3,41,0,2,23,19,25,20,24,8,33,14,21,35,44,19,27,2,17,36,28,42,36,2,45,27,39,23,46,26,20
36,20,42,23,23,4,14,16,36,21,36,42,20,36,14,26,32,19,36,23,3,23,23,4,22,2,8,33,20,22,35,26,26,26,2,22,36,22,42,2,14,33,35,39,21,21,26,23
20,23,42,25,22,4,12,16,42,21,33,3,23,36,14,20,4,22,36,8,3,23,8,4,23,26,8,33,25,26,35,36,23,26,2,22,35,22,42,12,14,32,35,39,21,39,26,23
34,19,40,25,24,2,12,16,47,21,33,43,22,32,9,28,4,3,41,0,1,23,19,31,20,24,8,33,14,21,35,44,19,27,2,17,36,28,42,6,32,45,27,39,21,46,26,21
35,20,40,25,24,2,12,16,47,18,31,43,22,32,9,8,4,3,41,0,2,23,19,27,20,24,8,33,14,21,35,44,19,27,4,17,36,28,42,34,26,45,27,39,23,46,26,22
34,20,40,25,24,2,12,16,47,21,31,43,22,32,9,9,4,3,41,0,2,23,18,26,20,24,8,33,14,21,35,44,19,31,2,17,36,28,42,11,3,45,27,39,23,46,26,20
34,19,40,25,24,2,12,16,47,21,31,43,22,32,9,10,4,3,41,0,2,23,18,31,20,24,8,33,14,21,35,44,19,31,2,17,36,28,42,11,3,45,27,39,23,46,26,20
