14,14,14,14,26,26,26,39
14,14,14,14,14,26,39,39
16,4,14,8,23,26,33,39
23,16,14,20,22,26,33,39
14,26,26,33,33,26,26,39
14,16,23,16,14,26,33,39
26,33,22,14,16,23,26,39
8,14,16,33,23,26,33,39
16,14,16,14,16,26,26,39
14,23,26,33,23,26,39,39
14,16,23,23,23,26,33,39
39,14,16,14,14,26,33,39
14,14,26,23,16,26,26,39
16,16,16,14,23,26,39,39
16,26,14,26,26,26,33,39
16,23,4,14,23,26,33,39
16,16,14,16,23,26,33,39
14,22,16,16,23,26,33,39
23,16,14,20,23,26,33,39
14,16,14,14,26,26,33,39
23,14,14,14,26,26,26,39
14,14,14,23,23,26,39,39
16,23,2,14,23,26,33,39
14,14,23,14,23,39,26,39
26,16,14,16,23,26,39,39
16,14,26,14,26,26,39,39
14,26,14,14,33,26,33,39
16,14,14,14,23,26,33,39
14,23,16,14,22,26,33,39
16,26,14,2,23,26,33,39
16,14,16,33,23,26,33,39
23,26,16,14,16,26,33,39
23,14,4,16,23,26,33,39
23,14,20,16,23,26,33,39
8,16,14,16,23,26,33,39
14,23,23,16,14,26,33,39
16,14,4,22,23,26,33,39
14,23,26,16,16,26,26,39
16,14,26,14,14,26,39,39
14,14,26,26,14,26,39,39
16,4,14,2,23,26,33,39
16,26,16,14,23,26,33,39
23,16,14,23,33,26,33,39
14,14,23,16,22,26,33,39
14,14,14,26,14,26,33,39
16,14,16,26,26,26,26,39
16,14,16,22,23,26,33,39
14,16,16,26,26,26,39,39
23,26,14,14,23,26,33,39
14,26,26,33,23,26,39,39
14,16,23,14,26,26,33,39
14,14,26,26,16,26,26,39
16,23,14,14,33,26,33,39
14,16,8,23,23,26,33,39
16,14,16,33,23,26,39,39
14,16,16,8,23,26,33,39
14,14,26,14,26,26,39,39
14,14,14,23,23,26,14,39
16,14,14,39,26,26,33,39
14,14,23,26,16,26,23,39
16,14,23,26,23,14,33,39
23,16,14,14,23,26,33,39
26,16,23,14,23,26,39,39
16,14,23,23,23,26,33,39
16,23,2,14,26,26,33,39
23,14,16,33,23,26,26,39
16,14,14,14,14,26,26,39
16,14,22,26,23,36,33,39
14,14,14,14,23,26,26,39
23,14,16,22,23,26,33,39
16,16,23,14,23,26,33,39
26,14,16,22,23,26,33,39
16,14,16,23,23,26,26,39
14,14,14,14,16,26,33,39
14,23,16,14,23,26,33,39
14,16,14,22,23,26,33,39
14,23,26,33,26,26,39,39
14,16,14,16,23,26,33,39
23,16,14,14,26,26,26,39
16,14,14,14,16,26,23,39
22,16,14,23,33,26,33,39
14,16,23,14,23,26,33,39
14,14,14,23,26,26,39,39
14,14,14,16,23,23,26,39
14,16,23,16,22,26,33,39
16,14,14,26,23,26,26,39
20,23,14,16,23,26,33,39
14,23,14,26,26,26,26,39
16,16,14,23,33,26,33,39
16,14,14,14,23,26,23,39
26,16,23,14,26,26,33,39
16,14,22,16,23,26,33,39
16,14,16,23,26,26,33,39
2,16,16,14,23,26,33,39
23,14,14,33,23,26,33,39
16,14,16,26,23,26,26,39
14,23,14,26,26,26,23,39
