39,33,35,36,23,22,21,24,26,27,28,19,17,0,20,20,2,16,5,3,9,4,11,10,4,4,8,8,10,14,1,6,4,4,43,12,12,12,15,25
39,33,33,26,23,23,26,39,23,20,20,20,20,4,2,20,2,16,4,2,8,2,8,8,4,4,8,2,14,2,2,4,4,4,4,14,14,14,8,8
39,33,33,26,23,23,23,39,23,20,20,20,20,2,2,20,2,16,4,4,8,4,8,8,4,4,8,4,14,2,2,4,4,4,4,14,14,14,4,8
39,33,35,36,23,22,21,24,26,27,28,19,17,0,20,20,2,16,5,3,9,6,6,11,2,10,8,8,8,14,1,6,4,4,43,12,12,12,15,25
39,33,35,36,23,22,21,24,26,27,28,19,17,0,20,20,2,16,3,3,9,4,14,11,4,11,8,8,10,14,1,6,4,4,43,12,12,12,15,25
39,33,35,36,23,22,21,24,26,27,28,19,17,0,20,20,2,16,3,3,9,4,14,14,4,4,8,8,14,14,12,4,4,4,43,12,12,12,4,25
39,33,35,36,23,22,21,24,26,27,28,19,17,0,20,20,2,16,3,3,9,4,14,14,4,4,8,8,12,14,12,6,4,4,43,12,12,12,4,25
39,33,35,36,23,22,21,24,26,27,28,19,17,0,20,20,2,16,3,3,9,6,14,12,2,8,8,8,14,14,8,6,4,4,43,12,12,14,2,25
39,33,35,36,23,22,21,24,26,27,28,19,17,0,20,20,2,16,3,3,9,4,11,14,4,4,8,8,11,14,12,6,4,4,43,12,12,12,8,25
39,33,35,26,22,22,23,36,42,20,20,20,20,4,2,20,3,16,2,4,8,4,8,8,4,4,8,4,14,2,4,4,4,4,4,14,14,14,8,8
39,33,35,26,23,22,23,23,42,12,20,20,20,2,2,20,2,16,3,4,8,4,8,8,4,4,8,4,14,3,2,4,4,4,4,14,12,12,8,36
39,33,35,36,23,22,21,24,26,27,28,19,17,0,20,20,2,16,3,3,9,4,14,14,4,4,8,8,12,14,10,6,4,4,43,12,12,12,4,25
39,33,35,36,23,22,21,24,26,27,28,19,17,0,20,20,2,16,3,3,9,4,14,10,4,4,8,8,10,14,1,6,4,4,43,12,12,12,14,25
39,33,35,36,23,22,21,24,26,27,28,19,17,0,20,20,2,16,3,3,9,4,11,14,4,4,8,8,10,14,12,6,4,4,43,12,12,12,8,25
39,33,35,36,23,22,21,24,26,27,28,19,17,0,20,20,2,16,3,3,9,4,14,11,4,12,8,8,10,14,1,6,4,4,43,12,12,12,14,25
39,33,35,26,23,22,22,24,42,12,20,20,20,4,2,20,2,16,3,4,8,4,8,8,4,8,8,4,14,8,2,4,4,4,4,14,12,12,8,36
39,33,35,26,23,22,23,36,42,20,20,20,20,2,2,20,2,16,4,2,0,3,8,8,4,4,8,4,14,2,4,4,4,4,4,14,14,14,8,8
39,33,35,36,23,22,21,24,42,26,25,19,20,0,2,20,3,16,3,3,9,4,8,8,4,4,4,8,14,2,4,4,4,4,43,12,14,14,2,8
39,33,35,36,23,22,21,24,26,27,28,19,20,0,20,20,2,16,3,3,9,4,8,8,4,4,8,8,14,14,8,4,4,4,43,12,12,12,22,25
39,33,35,36,23,22,21,24,26,27,28,19,17,0,20,20,2,16,3,3,9,6,14,11,2,10,8,8,12,14,1,6,4,4,43,12,12,12,14,25
39,33,35,36,23,22,21,24,26,27,28,19,17,0,20,20,2,16,3,3,9,6,14,11,2,10,8,8,4,14,1,6,4,4,43,12,12,12,15,25
39,33,33,26,23,23,23,39,42,20,20,20,20,2,2,20,2,16,4,4,8,4,8,8,4,4,8,4,14,2,4,4,4,4,4,14,14,14,8,8
39,33,35,26,23,22,27,36,42,12,20,19,20,2,2,20,2,16,3,3,8,4,8,8,4,4,8,4,14,2,4,4,4,4,4,14,14,12,8,14
39,33,35,26,23,22,28,36,42,20,20,20,20,2,2,20,3,16,3,4,8,4,9,8,4,4,8,4,14,8,3,4,4,4,4,14,14,14,8,8
39,33,35,36,23,22,21,24,26,27,28,19,17,0,20,20,2,16,3,3,9,8,14,14,4,4,8,8,14,14,8,4,4,4,43,12,12,14,2,25
39,33,35,36,23,22,21,24,26,27,28,19,20,0,20,20,2,16,3,3,9,4,14,14,4,4,8,8,14,14,12,4,4,4,43,12,12,12,4,25
39,33,35,26,23,22,21,36,42,12,20,19,20,4,2,20,2,16,3,3,3,4,8,8,4,4,4,4,14,8,4,4,4,4,4,14,12,12,9,14
39,33,35,26,23,22,27,36,42,12,20,19,20,2,2,20,19,16,3,3,8,4,8,8,4,4,8,4,14,2,4,4,4,4,4,14,14,12,8,14
39,33,36,26,23,23,23,39,23,20,20,20,20,2,2,20,2,16,4,4,8,4,8,8,4,4,20,4,14,2,2,4,4,4,4,14,14,14,4,4
39,33,33,26,23,23,23,36,42,14,20,20,20,2,4,20,2,16,4,4,8,4,8,8,4,4,8,4,14,2,4,4,4,14,4,14,14,14,8,8
39,33,35,26,23,22,21,36,42,20,20,19,20,4,2,20,2,16,3,3,8,4,8,8,4,4,4,4,14,8,4,8,4,4,4,14,12,14,9,14
39,33,35,26,23,22,21,27,42,14,12,20,19,2,2,20,2,16,3,3,9,4,8,14,4,4,8,4,14,8,4,4,4,4,4,14,14,12,8,36
39,33,35,26,23,23,23,36,42,20,20,20,20,2,2,20,2,16,4,4,8,4,8,8,4,4,8,4,14,2,4,4,4,4,4,14,14,14,8,8
39,33,35,26,23,23,26,39,42,20,20,20,20,4,2,20,2,16,4,4,8,4,8,8,4,2,8,4,14,2,4,4,4,4,4,14,14,14,8,8
39,33,35,26,23,22,21,24,42,19,12,20,20,0,2,20,4,16,3,3,9,4,8,8,4,8,8,4,14,4,4,4,4,4,4,14,14,12,8,36
39,33,35,26,23,22,21,24,42,19,12,20,19,2,2,20,4,16,3,3,9,4,8,8,4,4,8,4,14,4,4,4,4,4,4,14,14,12,8,36
39,33,35,36,23,22,21,24,42,26,19,19,20,0,2,20,3,16,3,3,9,4,8,20,4,4,4,8,14,4,4,4,4,4,43,12,14,14,8,8
39,33,35,26,23,22,21,24,42,19,12,20,20,0,2,20,4,16,3,3,9,4,8,8,4,8,8,4,14,4,4,4,4,4,4,14,14,14,8,36
