5.0,4.840000000000001
16.0,4.49375
5.0,4.840000000000001
15.0,4.686666666666667
6.0,4.816666666666666
15.0,4.686666666666667
14.0,4.707142857142857
9.0,4.777777777777778
10.0,4.76
6.0,4.816666666666666
7.0,4.8
14.0,4.707142857142857
13.0,4.723076923076923
11.0,4.745454545454546
10.0,4.76
8.0,4.7875
7.0,4.8
12.0,4.733333333333333
11.0,4.745454545454546
13.0,4.723076923076923
12.0,4.733333333333333
8.0,4.7875
9.0,4.777777777777778
10.0,4.76
10.0,4.76
8.0,4.7875
11.0,4.745454545454546
11.0,4.745454545454546
10.0,4.76
10.0,4.76
11.0,4.745454545454546
10.0,4.76
12.0,4.733333333333333
12.0,4.733333333333333
10.0,4.76
10.0,4.76
10.0,4.76
11.0,4.745454545454546
10.0,4.76
12.0,4.733333333333333
12.0,4.733333333333333
13.0,4.723076923076923
10.0,4.76
12.0,4.733333333333333
10.0,4.76
12.0,4.733333333333333
11.0,4.745454545454546
11.0,4.745454545454546
13.0,4.723076923076923
10.0,4.76
13.0,4.723076923076923
12.0,4.733333333333333
11.0,4.745454545454546
10.0,4.76
10.0,4.76
12.0,4.733333333333333
10.0,4.76
10.0,4.76
10.0,4.76
12.0,4.733333333333333
11.0,4.745454545454546
11.0,4.745454545454546
11.0,4.745454545454546
10.0,4.76
10.0,4.76
14.0,4.707142857142857
11.0,4.745454545454546
12.0,4.733333333333333
10.0,4.76
13.0,4.723076923076923
11.0,4.745454545454546
13.0,4.723076923076923
11.0,4.745454545454546
11.0,4.745454545454546
11.0,4.745454545454546
13.0,4.723076923076923
10.0,4.76
10.0,4.76
11.0,4.745454545454546
10.0,4.76
11.0,4.745454545454546
10.0,4.76
12.0,4.733333333333333
12.0,4.733333333333333
10.0,4.76
10.0,4.76
10.0,4.76
11.0,4.745454545454546
10.0,4.76
10.0,4.76
11.0,4.745454545454546
10.0,4.76
12.0,4.733333333333333
13.0,4.723076923076923
12.0,4.733333333333333
10.0,4.76
12.0,4.733333333333333
10.0,4.76
10.0,4.76
10.0,4.76
10.0,4.76
11.0,4.745454545454546
12.0,4.733333333333333
10.0,4.76
12.0,4.733333333333333
10.0,4.76
12.0,4.733333333333333
12.0,4.733333333333333
8.0,4.7875
10.0,4.76
10.0,4.76
13.0,4.723076923076923
5.0,4.840000000000001
10.0,4.76
12.0,4.733333333333333
12.0,4.733333333333333
12.0,4.733333333333333
11.0,4.745454545454546
11.0,4.745454545454546
11.0,4.745454545454546
12.0,4.733333333333333
11.0,4.745454545454546
11.0,4.745454545454546
13.0,4.723076923076923
8.0,4.7875
10.0,4.76
10.0,4.76
11.0,4.745454545454546
8.0,4.7875
11.0,4.745454545454546
6.0,4.816666666666666
12.0,4.733333333333333
11.0,4.745454545454546
11.0,4.745454545454546
12.0,4.733333333333333
10.0,4.76
10.0,4.76
11.0,4.745454545454546
11.0,4.745454545454546
12.0,4.733333333333333
11.0,4.745454545454546
6.0,4.816666666666666
10.0,4.76
8.0,4.7875
10.0,4.76
11.0,4.745454545454546
13.0,4.723076923076923
11.0,4.745454545454546
10.0,4.76
10.0,4.76
11.0,4.745454545454546
10.0,4.76
10.0,4.76
10.0,4.76
12.0,4.733333333333333
10.0,4.76
12.0,4.733333333333333
10.0,4.76
12.0,4.733333333333333
13.0,4.723076923076923
10.0,4.76
6.0,4.816666666666666
8.0,4.7875
11.0,4.745454545454546
10.0,4.76
12.0,4.733333333333333
10.0,4.76
12.0,4.733333333333333
11.0,4.745454545454546
11.0,4.745454545454546
10.0,4.76
10.0,4.76
10.0,4.76
11.0,4.745454545454546
11.0,4.745454545454546
10.0,4.76
12.0,4.733333333333333
11.0,4.745454545454546
11.0,4.745454545454546
10.0,4.76
6.0,4.816666666666666
12.0,4.733333333333333
12.0,4.733333333333333
8.0,4.7875
11.0,4.745454545454546
11.0,4.745454545454546
10.0,4.76
14.0,4.707142857142857
7.0,4.8
12.0,4.733333333333333
7.0,4.8
10.0,4.76
10.0,4.76
7.0,4.8
11.0,4.745454545454546
11.0,4.745454545454546
12.0,4.733333333333333
11.0,4.745454545454546
10.0,4.76
12.0,4.733333333333333
